Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,11,19,7,2357,2355,751,800,B6,166,0,294,305,455,-9,2,PDX,JFK,2454,9,10,0,,0,0,0,0,0,0
2006,11,19,7,30,2335,625,600,B6,180,N533JB,235,265,327,25,55,PHX,JFK,2153,13,15,0,,0,0,0,0,0,25
2006,11,19,7,610,610,925,910,B6,740,N522JB,255,240,175,15,0,PSE,JFK,1617,11,9,0,,0,0,0,15,0,0
2006,11,19,7,2307,2205,9,2315,B6,125,N558JB,62,70,45,54,62,ROC,JFK,264,8,9,0,,0,0,0,0,0,54
2006,11,19,7,1149,1115,1258,1225,B6,27,N558JB,69,70,50,33,34,ROC,JFK,264,4,15,0,,0,13,0,0,0,20
2006,11,19,7,1946,1920,2112,2035,B6,33,N582JB,86,75,53,37,26,ROC,JFK,264,11,22,0,,0,11,0,11,0,15
2006,11,19,7,1738,1700,1850,1815,B6,43,N599JB,72,75,56,35,38,ROC,JFK,264,7,9,0,,0,5,0,0,0,30
2006,11,19,7,2047,2040,2350,2350,B6,1238,N184JB,183,190,164,0,7,RSW,BOS,1249,3,16,0,,0,0,0,0,0,0
2006,11,19,7,1313,1305,1630,1620,B6,462,N615JB,197,195,166,10,8,RSW,BOS,1249,5,26,0,,0,0,0,0,0,0
2006,11,19,7,941,945,1237,1255,B6,464,N542JB,176,190,161,-18,-4,RSW,BOS,1249,3,12,0,,0,0,0,0,0,0
2006,11,19,7,1512,1515,1824,1830,B6,466,N627JB,192,195,172,-6,-3,RSW,BOS,1249,7,13,0,,0,0,0,0,0,0
2006,11,19,7,1740,1735,2039,2025,B6,556,N589JB,179,170,158,14,5,RSW,EWR,1068,6,15,0,,0,0,0,0,0,0
2006,11,19,7,1202,1145,1440,1420,B6,130,N509JB,158,155,140,20,17,RSW,JFK,1074,4,14,0,,0,0,0,3,0,17
2006,11,19,7,NA,1405,NA,1645,B6,134,0,NA,160,NA,NA,NA,RSW,JFK,1074,0,0,1,A,0,0,0,0,0,0
2006,11,19,7,1731,1650,2017,1930,B6,136,N558JB,166,160,143,47,41,RSW,JFK,1074,5,18,0,,0,15,0,6,0,26
2006,11,19,7,1924,1925,2208,2200,B6,138,N534JB,164,155,142,8,-1,RSW,JFK,1074,10,12,0,,0,0,0,0,0,0
2006,11,19,7,625,630,910,905,B6,838,N597JB,165,155,144,5,-5,RSW,JFK,1074,10,11,0,,0,0,0,0,0,0
2006,11,19,7,722,730,1008,1005,B6,840,N553JB,166,155,147,3,-8,RSW,JFK,1074,8,11,0,,0,0,0,0,0,0
2006,11,19,7,1256,1250,1541,1530,B6,842,N523JB,165,160,143,11,6,RSW,JFK,1074,3,19,0,,0,0,0,0,0,0
2006,11,19,7,1625,1540,1859,1820,B6,844,N608JB,154,160,137,39,45,RSW,JFK,1074,6,11,0,,0,39,0,0,0,0
2006,11,19,7,1817,1810,2108,2050,B6,846,N542JB,171,160,150,18,7,RSW,JFK,1074,5,16,0,,0,7,0,11,0,0
2006,11,19,7,624,630,1344,1410,B6,314,N547JB,260,280,404,-26,-6,SAN,IAD,2253,6,30,0,,0,0,0,0,0,0
2006,11,19,7,1437,1205,2203,2020,B6,182,N548JB,266,315,417,103,152,SAN,JFK,2446,12,17,0,,0,6,0,0,0,97
2006,11,19,7,2232,2210,551,610,B6,186,N516JB,259,300,418,-19,22,SAN,JFK,2446,7,14,0,,0,0,0,0,0,0
2006,11,19,7,55,55,840,910,B6,498,N594JB,285,315,448,-30,0,SEA,BOS,2496,4,13,0,,0,0,0,0,0,0
2006,11,19,7,31,2335,814,730,B6,86,N510JB,283,295,445,44,56,SEA,JFK,2421,9,9,0,,0,5,0,0,0,39
2006,11,19,7,2150,2015,545,450,B6,470,N587JB,295,335,457,55,95,SJC,BOS,2689,3,15,0,,0,0,0,0,0,55
2006,11,19,7,1426,1230,2210,2050,B6,170,N595JB,284,320,444,80,116,SJC,JFK,2569,9,11,0,,0,0,0,0,0,80
2006,11,19,7,2343,2200,732,620,B6,174,N565JB,289,320,445,72,103,SJC,JFK,2569,14,10,0,,0,0,0,0,0,72
2006,11,19,7,402,410,717,700,B6,562,N587JB,255,230,180,17,-8,SJU,EWR,1608,5,10,0,,0,0,0,17,0,0
2006,11,19,7,636,645,947,940,B6,700,N633JB,251,235,174,7,-9,SJU,JFK,1597,6,11,0,,0,0,0,0,0,0
2006,11,19,7,1242,1240,1613,1535,B6,702,N535JB,271,235,172,38,2,SJU,JFK,1597,23,16,0,,0,2,0,36,0,0
2006,11,19,7,2219,2220,125,110,B6,704,N535JB,246,230,167,15,-1,SJU,JFK,1597,8,11,0,,0,0,0,15,0,0
2006,11,19,7,1612,1615,1945,1910,B6,706,N633JB,273,235,174,35,-3,SJU,JFK,1597,9,30,0,,0,0,0,35,0,0
2006,11,19,7,254,255,603,545,B6,708,N535JB,249,230,166,18,-1,SJU,JFK,1597,9,14,0,,0,0,0,18,0,0
2006,11,19,7,1431,1430,1748,1725,B6,718,N625JB,257,235,165,23,1,SJU,JFK,1597,10,22,0,,0,0,0,22,0,1
2006,11,19,7,2308,2315,449,525,B6,92,N517JB,221,250,321,-36,-7,SLC,JFK,1989,7,13,0,,0,0,0,0,0,0
2006,11,19,7,616,615,744,705,B6,231,N583JB,148,110,39,39,1,SLC,LGB,589,3,46,0,,0,1,0,38,0,0
2006,11,19,7,338,40,1112,850,B6,172,N543JB,274,310,432,142,178,SMF,JFK,2521,4,18,0,,0,0,0,0,0,142
2006,11,19,7,557,600,723,715,B6,61,N523JB,86,75,38,8,-3,SYR,JFK,209,13,35,0,,0,0,0,0,0,0
2006,11,19,7,1144,1130,1251,1230,B6,69,N521JB,67,60,52,21,14,SYR,JFK,209,3,12,0,,0,0,0,7,0,14
2006,11,19,7,1717,1705,1821,1815,B6,75,N571JB,64,70,49,6,12,SYR,JFK,209,4,11,0,,0,0,0,0,0,0
2006,11,19,7,709,710,1003,1005,B6,1240,N627JB,174,175,158,-2,-1,TPA,BOS,1185,6,10,0,,0,0,0,0,0,0
2006,11,19,7,1122,1130,1419,1425,B6,444,N613JB,177,175,156,-6,-8,TPA,BOS,1185,7,14,0,,0,0,0,0,0,0
2006,11,19,7,1701,1705,2002,2000,B6,448,N564JB,181,175,161,2,-4,TPA,BOS,1185,5,15,0,,0,0,0,0,0,0
2006,11,19,7,1023,1030,1253,1305,B6,530,N589JB,150,155,135,-12,-7,TPA,EWR,998,5,10,0,,0,0,0,0,0,0
2006,11,19,7,2017,1945,2250,2225,B6,534,N623JB,153,160,134,25,32,TPA,EWR,998,5,14,0,,0,0,0,0,0,25
2006,11,19,7,605,615,836,845,B6,20,N558JB,151,150,131,-9,-10,TPA,JFK,1005,8,12,0,,0,0,0,0,0,0
2006,11,19,7,2138,2025,27,2300,B6,24,N505JB,169,155,138,87,73,TPA,JFK,1005,10,21,0,,0,0,0,14,0,73
2006,11,19,7,1840,1845,2117,2120,B6,28,N526JB,157,155,135,-3,-5,TPA,JFK,1005,5,17,0,,0,0,0,0,0,0
2006,11,19,7,1219,1155,1445,1425,B6,32,N599JB,146,150,133,20,24,TPA,JFK,1005,4,9,0,,0,0,0,1,0,19
2006,11,19,7,1517,1420,1750,1655,B6,60,N561JB,153,155,133,55,57,TPA,JFK,1005,5,15,0,,0,35,0,0,0,20
2006,11,19,7,809,815,1037,1045,B6,854,N593JB,148,150,131,-8,-6,TPA,JFK,1005,5,12,0,,0,0,0,0,0,0
2006,11,20,1,1155,1105,1636,1550,B6,1264,N178JB,221,225,244,46,50,AUS,BOS,1698,19,18,0,,0,7,0,0,0,39
2006,11,20,1,727,700,1141,1135,B6,1060,N190JB,194,215,232,6,27,AUS,JFK,1522,8,14,0,,0,0,0,0,0,0
2006,11,20,1,1241,1155,1652,1630,B6,1062,N179JB,191,215,235,22,46,AUS,JFK,1522,3,13,0,,0,3,0,0,0,19
2006,11,20,1,1841,1725,2246,2200,B6,1068,N197JB,185,215,230,46,76,AUS,JFK,1522,5,10,0,,0,4,0,0,0,42
2006,11,20,1,706,700,1117,1025,B6,1263,N178JB,311,265,229,52,6,BOS,AUS,1698,3,19,0,,0,6,0,46,0,0
2006,11,20,1,2120,2120,11,2355,B6,491,N558JB,291,275,150,16,0,BOS,DEN,1754,7,14,0,,0,0,0,16,0,0
2006,11,20,1,1508,1505,1832,1835,B6,1215,N615JB,204,210,178,-3,3,BOS,FLL,1237,7,19,0,,0,0,0,0,0,0
2006,11,20,1,817,820,1135,1150,B6,449,N527JB,198,210,180,-15,-3,BOS,FLL,1237,2,16,0,,0,0,0,0,0,0
2006,11,20,1,1155,1150,1515,1515,B6,453,N521JB,200,205,185,0,5,BOS,FLL,1237,2,13,0,,0,0,0,0,0,0
2006,11,20,1,2111,2040,26,2359,B6,455,N584JB,195,199,176,27,31,BOS,FLL,1237,4,15,0,,0,14,0,0,0,13
2006,11,20,1,1710,1700,2027,2030,B6,457,N612JB,197,210,177,-3,10,BOS,FLL,1237,4,16,0,,0,0,0,0,0,0
2006,11,20,1,639,640,821,820,B6,1251,N192JB,102,100,80,1,-1,BOS,IAD,413,7,15,0,,0,0,0,0,0,0
2006,11,20,1,1056,850,1231,1030,B6,1253,N192JB,95,100,76,121,126,BOS,IAD,413,4,15,0,,0,4,0,0,0,117
2006,11,20,1,1303,1310,1441,1445,B6,1255,N184JB,98,95,81,-4,-7,BOS,IAD,413,5,12,0,,0,0,0,0,0,0
2006,11,20,1,1725,1725,1905,1910,B6,1257,N184JB,100,105,84,-5,0,BOS,IAD,413,6,10,0,,0,0,0,0,0,0
2006,11,20,1,1825,1825,2008,2010,B6,1259,N192JB,103,105,81,-2,0,BOS,IAD,413,4,18,0,,0,0,0,0,0,0
2006,11,20,1,2144,2145,2317,2325,B6,1261,N184JB,93,100,80,-8,-1,BOS,IAD,413,3,10,0,,0,0,0,0,0,0
2006,11,20,1,559,605,715,720,B6,1001,N184JB,76,75,47,-5,-6,BOS,JFK,187,8,21,0,,0,0,0,0,0,0
2006,11,20,1,813,815,917,930,B6,1003,N553JB,64,75,43,-13,-2,BOS,JFK,187,7,14,0,,0,0,0,0,0,0
2006,11,20,1,947,950,1050,1100,B6,1005,N184JB,63,70,49,-10,-3,BOS,JFK,187,4,10,0,,0,0,0,0,0,0
2006,11,20,1,1206,1200,1304,1310,B6,1007,N553JB,58,70,41,-6,6,BOS,JFK,187,6,11,0,,0,0,0,0,0,0
2006,11,20,1,1322,1320,1424,1430,B6,1009,N193JB,62,70,45,-6,2,BOS,JFK,187,3,14,0,,0,0,0,0,0,0
2006,11,20,1,1547,1555,1649,1710,B6,1011,N553JB,62,75,48,-21,-8,BOS,JFK,187,5,9,0,,0,0,0,0,0,0
2006,11,20,1,1646,1645,1753,1800,B6,1015,N193JB,67,75,44,-7,1,BOS,JFK,187,4,19,0,,0,0,0,0,0,0
2006,11,20,1,1842,1820,1948,1930,B6,1017,N190JB,66,70,47,18,22,BOS,JFK,187,3,16,0,,0,11,0,0,0,7
2006,11,20,1,2024,2000,2118,2110,B6,1019,N537JB,54,70,40,8,24,BOS,JFK,187,3,11,0,,0,0,0,0,0,0
2006,11,20,1,2113,2050,2216,2200,B6,1021,N193JB,63,70,46,16,23,BOS,JFK,187,3,14,0,,0,9,0,0,0,7
2006,11,20,1,2129,2030,50,2340,B6,483,N547JB,381,370,183,70,59,BOS,LAS,2381,7,11,0,,0,3,0,11,0,56
2006,11,20,1,638,640,NA,1010,B6,481,N613JB,NA,390,NA,NA,-2,BOS,LGB,2602,0,30,0,,1,0,0,0,0,0
2006,11,20,1,1647,1645,NA,2015,B6,489,N531JB,NA,390,NA,NA,2,BOS,LGB,2602,0,15,0,,1,0,0,0,0,0
2006,11,20,1,742,740,1056,1100,B6,1223,N587JB,194,200,169,-4,2,BOS,MCO,1121,7,18,0,,0,0,0,0,0,0
2006,11,20,1,1945,1930,2255,2245,B6,1227,N599JB,190,195,167,10,15,BOS,MCO,1121,4,19,0,,0,0,0,0,0,0
2006,11,20,1,959,1000,1303,1320,B6,431,N552JB,184,200,165,-17,-1,BOS,MCO,1121,5,14,0,,0,0,0,0,0,0
2006,11,20,1,1552,1405,1905,1715,B6,435,N561JB,193,190,167,110,107,BOS,MCO,1121,10,16,0,,0,15,0,3,0,92
2006,11,20,1,1745,1730,2051,2045,B6,437,N552JB,186,195,165,6,15,BOS,MCO,1121,7,14,0,,0,0,0,0,0,0
2006,11,20,1,809,810,NA,1200,B6,475,N605JB,NA,410,NA,NA,-1,BOS,OAK,2693,0,17,0,,1,0,0,0,0,0
2006,11,20,1,1956,1935,2330,2315,B6,477,N627JB,394,400,196,15,21,BOS,OAK,2693,5,13,0,,0,15,0,0,0,0
2006,11,20,1,759,800,1125,1125,B6,1201,N556JB,206,205,174,0,-1,BOS,PBI,1197,14,18,0,,0,0,0,0,0,0
2006,11,20,1,1047,1045,1359,1410,B6,1203,N563JB,192,205,175,-11,2,BOS,PBI,1197,4,13,0,,0,0,0,0,0,0
2006,11,20,1,1624,1600,1933,1925,B6,1207,N556JB,189,205,168,8,24,BOS,PBI,1197,5,16,0,,0,0,0,0,0,0
2006,11,20,1,1713,1630,2045,2005,B6,1237,N187JB,212,215,196,40,43,BOS,RSW,1249,5,11,0,,0,40,0,0,0,0
2006,11,20,1,835,845,1159,1220,B6,461,N612JB,204,215,185,-21,-10,BOS,RSW,1249,5,14,0,,0,0,0,0,0,0
2006,11,20,1,1102,1100,1435,1435,B6,465,N627JB,213,215,188,0,2,BOS,RSW,1249,7,18,0,,0,0,0,0,0,0
2006,11,20,1,1401,1355,1718,1730,B6,467,N586JB,197,215,181,-12,6,BOS,RSW,1249,5,11,0,,0,0,0,0,0,0
2006,11,20,1,2042,2045,21,2359,B6,497,N548JB,399,374,172,22,-3,BOS,SEA,2496,31,16,0,,0,0,0,22,0,0
2006,11,20,1,1602,1520,NA,1910,B6,471,N559JB,NA,410,NA,NA,42,BOS,SJC,2689,0,11,0,,1,0,0,0,0,0
2006,11,20,1,1946,1910,2311,2235,B6,1249,N563JB,205,205,182,36,36,BOS,TPA,1185,6,17,0,,0,36,0,0,0,0
2006,11,20,1,720,720,1042,1040,B6,441,N615JB,202,200,182,2,0,BOS,TPA,1185,4,16,0,,0,0,0,0,0,0
2006,11,20,1,1616,1540,1940,1900,B6,447,N579JB,204,200,182,40,36,BOS,TPA,1185,5,17,0,,0,21,0,4,0,15
2006,11,20,1,550,600,915,850,B6,728,N522JB,265,230,183,25,-10,BQN,JFK,1576,11,11,0,,0,0,0,25,0,0
2006,11,20,1,1121,1125,1425,1415,B6,736,N546JB,244,230,172,10,-4,BQN,JFK,1576,3,9,0,,0,0,0,0,0,0
2006,11,20,1,1918,1850,2027,2000,B6,1033,N179JB,69,70,53,27,28,BTV,JFK,267,3,13,0,,0,0,0,0,0,27
2006,11,20,1,1129,1115,1232,1225,B6,51,N589JB,63,70,46,7,14,BTV,JFK,267,7,10,0,,0,0,0,0,0,0
2006,11,20,1,1706,1705,1808,1820,B6,55,N546JB,62,75,49,-12,1,BTV,JFK,267,5,8,0,,0,0,0,0,0,0
2006,11,20,1,559,600,713,720,B6,73,N629JB,74,80,50,-7,-1,BTV,JFK,267,13,11,0,,0,0,0,0,0,0
2006,11,20,1,857,855,1019,1005,B6,1,N537JB,82,70,59,14,2,BUF,JFK,301,9,14,0,,0,0,0,0,0,0
2006,11,20,1,1451,1435,1620,1550,B6,1031,N190JB,89,75,58,30,16,BUF,JFK,301,12,19,0,,0,5,0,14,0,11
2006,11,20,1,2313,2210,21,2320,B6,117,N564JB,68,70,48,61,63,BUF,JFK,301,6,14,0,,0,7,0,0,0,54
2006,11,20,1,1139,1120,1246,1230,B6,3,N564JB,67,70,46,16,19,BUF,JFK,301,9,12,0,,0,10,0,0,0,6
2006,11,20,1,559,600,715,720,B6,37,N534JB,76,80,52,-5,-1,BUF,JFK,301,13,11,0,,0,0,0,0,0,0
2006,11,20,1,1925,1920,2034,2040,B6,5,N522JB,69,80,50,-6,5,BUF,JFK,301,5,14,0,,0,0,0,0,0,0
2006,11,20,1,1302,1255,1401,1405,B6,67,N607JB,59,70,46,-4,7,BUF,JFK,301,5,8,0,,0,0,0,0,0,0
2006,11,20,1,1720,1700,1833,1815,B6,7,N534JB,73,75,56,18,20,BUF,JFK,301,7,10,0,,0,13,0,0,0,5
2006,11,20,1,657,700,1435,1510,B6,350,N630JB,278,310,433,-35,-3,BUR,JFK,2465,5,20,0,,0,0,0,0,0,0
2006,11,20,1,1234,1105,2006,1915,B6,352,N598JB,272,310,432,51,89,BUR,JFK,2465,7,13,0,,0,0,0,0,0,51
2006,11,20,1,1724,1550,52,2355,B6,356,N568JB,268,305,427,57,94,BUR,JFK,2465,7,14,0,,0,0,0,0,0,57
2006,11,20,1,2229,2100,610,500,B6,358,N536JB,281,300,440,70,89,BUR,JFK,2465,9,12,0,,0,0,0,0,0,70
2006,11,20,1,47,2335,601,515,B6,490,N598JB,194,220,295,46,72,DEN,BOS,1754,6,13,0,,0,3,0,0,0,43
2006,11,20,1,1231,1150,1737,1725,B6,124,N569JB,186,215,284,12,41,DEN,JFK,1626,6,16,0,,0,0,0,0,0,0
2006,11,20,1,155,55,700,620,B6,98,N550JB,185,205,281,40,60,DEN,JFK,1626,9,15,0,,0,2,0,0,0,38
2006,11,20,1,1125,1125,1415,1440,B6,505,N548JB,170,195,147,-25,0,EWR,FLL,1065,3,20,0,,0,0,0,0,0,0
2006,11,20,1,619,620,905,925,B6,507,N584JB,166,185,146,-20,-1,EWR,FLL,1065,3,17,0,,0,0,0,0,0,0
2006,11,20,1,1340,1330,1629,1625,B6,509,N583JB,169,175,150,4,10,EWR,FLL,1065,3,16,0,,0,0,0,0,0,0
2006,11,20,1,1743,1735,2041,2040,B6,511,N504JB,178,185,143,1,8,EWR,FLL,1065,3,32,0,,0,0,0,0,0,0
2006,11,20,1,2055,2055,2351,2355,B6,515,N583JB,176,180,151,-4,0,EWR,FLL,1065,2,23,0,,0,0,0,0,0,0
2006,11,20,1,827,755,1109,1045,B6,521,N559JB,162,170,140,24,32,EWR,MCO,938,6,16,0,,0,0,0,0,0,24
2006,11,20,1,1123,1130,1403,1420,B6,523,N582JB,160,170,133,-17,-7,EWR,MCO,938,7,20,0,,0,0,0,0,0,0
2006,11,20,1,1512,1515,1755,1800,B6,525,N618JB,163,165,134,-5,-3,EWR,MCO,938,5,24,0,,0,0,0,0,0,0
2006,11,20,1,1842,1835,2136,2115,B6,527,N582JB,174,160,137,21,7,EWR,MCO,938,6,31,0,,0,1,0,14,0,6
2006,11,20,1,2124,2115,6,2345,B6,529,N570JB,162,150,140,21,9,EWR,MCO,938,6,16,0,,0,4,0,12,0,5
2006,11,20,1,714,720,1009,1015,B6,543,N623JB,175,175,147,-6,-6,EWR,PBI,1024,4,24,0,,0,0,0,0,0,0
2006,11,20,1,1921,1750,2209,2040,B6,547,N566JB,168,170,141,89,91,EWR,PBI,1024,5,22,0,,0,18,0,0,0,71
2006,11,20,1,1354,1350,1644,1655,B6,555,N570JB,170,185,151,-11,4,EWR,RSW,1068,3,16,0,,0,0,0,0,0,0
2006,11,20,1,2231,2235,314,315,B6,561,N618JB,223,220,240,-1,-4,EWR,SJU,1608,5,38,0,,0,0,0,0,0,0
2006,11,20,1,637,640,931,935,B6,533,N570JB,174,175,152,-4,-3,EWR,TPA,998,5,17,0,,0,0,0,0,0,0
2006,11,20,1,1509,1510,1807,1800,B6,537,N592JB,178,170,149,7,-1,EWR,TPA,998,5,24,0,,0,0,0,0,0,0
2006,11,20,1,1906,1915,2219,2225,B6,1216,N615JB,193,190,164,-6,-9,FLL,BOS,1237,5,24,0,,0,0,0,0,0,0
2006,11,20,1,757,800,1102,1110,B6,450,N521JB,185,190,168,-8,-3,FLL,BOS,1237,6,11,0,,0,0,0,0,0,0
2006,11,20,1,2107,2110,6,20,B6,452,N612JB,179,190,161,-14,-3,FLL,BOS,1237,4,14,0,,0,0,0,0,0,0
2006,11,20,1,1615,1620,1923,1930,B6,454,N548JB,188,190,166,-7,-5,FLL,BOS,1237,3,19,0,,0,0,0,0,0,0
2006,11,20,1,1158,1145,1515,1500,B6,456,N579JB,197,195,169,15,13,FLL,BOS,1237,4,24,0,,0,0,0,2,0,13
2006,11,20,1,746,750,1035,1040,B6,500,N548JB,169,170,153,-5,-4,FLL,EWR,1065,5,11,0,,0,0,0,0,0,0
2006,11,20,1,954,955,1251,1245,B6,504,N583JB,177,170,150,6,-1,FLL,EWR,1065,5,22,0,,0,0,0,0,0,0
2006,11,20,1,1353,1350,1653,1655,B6,506,N504JB,180,185,162,-2,3,FLL,EWR,1065,5,13,0,,0,0,0,0,0,0
2006,11,20,1,1710,1705,2016,2005,B6,510,N583JB,186,180,155,11,5,FLL,EWR,1065,7,24,0,,0,0,0,0,0,0
2006,11,20,1,2128,2120,8,2359,B6,512,N504JB,160,159,143,9,8,FLL,EWR,1065,5,12,0,,0,0,0,0,0,0
2006,11,20,1,1052,1100,1335,1330,B6,308,N517JB,163,150,133,5,-8,FLL,IAD,901,6,24,0,,0,0,0,0,0,0
2006,11,20,1,724,730,957,950,B6,810,N504JB,153,140,130,7,-6,FLL,IAD,901,6,17,0,,0,0,0,0,0,0
2006,11,20,1,1743,1740,2015,2005,B6,812,N503JB,152,145,128,10,3,FLL,IAD,901,5,19,0,,0,0,0,0,0,0
2006,11,20,1,2007,1920,2256,2205,B6,116,N535JB,169,165,138,51,47,FLL,JFK,1069,12,19,0,,0,3,0,4,0,44
2006,11,20,1,1148,1145,1436,1435,B6,12,N533JB,168,170,141,1,3,FLL,JFK,1069,4,23,0,,0,0,0,0,0,0
2006,11,20,1,1716,1640,2018,1925,B6,14,N564JB,182,165,144,53,36,FLL,JFK,1069,5,33,0,,0,5,0,17,0,31
2006,11,20,1,1005,1010,1302,1255,B6,16,N584JB,177,165,147,7,-5,FLL,JFK,1069,8,22,0,,0,0,0,0,0,0
2006,11,20,1,1957,2000,2247,2245,B6,18,N519JB,170,165,140,2,-3,FLL,JFK,1069,13,17,0,,0,0,0,0,0,0
2006,11,20,1,721,720,1032,1000,B6,26,N595JB,191,160,158,32,1,FLL,JFK,1069,16,17,0,,0,1,0,31,0,0
2006,11,20,1,605,605,848,845,B6,4,N564JB,163,160,144,3,0,FLL,JFK,1069,8,11,0,,0,0,0,0,0,0
2006,11,20,1,1321,1315,1608,1605,B6,40,N606JB,167,170,148,3,6,FLL,JFK,1069,4,15,0,,0,0,0,0,0,0
2006,11,20,1,1439,1435,1721,1720,B6,62,N537JB,162,165,142,1,4,FLL,JFK,1069,3,17,0,,0,0,0,0,0,0
2006,11,20,1,2239,2215,120,50,B6,802,N595JB,161,155,137,30,24,FLL,JFK,1069,8,16,0,,0,5,0,6,0,19
2006,11,20,1,1553,1555,1847,1845,B6,804,N521JB,174,170,155,2,-2,FLL,JFK,1069,3,16,0,,0,0,0,0,0,0
2006,11,20,1,1348,1350,1639,1640,B6,808,N562JB,171,170,149,-1,-2,FLL,JFK,1069,6,16,0,,0,0,0,0,0,0
2006,11,20,1,603,605,903,900,B6,370,N562JB,180,175,148,3,-2,FLL,LGA,1076,22,10,0,,0,0,0,0,0,0
2006,11,20,1,940,950,1235,1245,B6,372,N588JB,175,175,152,-10,-10,FLL,LGA,1076,5,18,0,,0,0,0,0,0,0
2006,11,20,1,1228,1230,1526,1535,B6,376,N527JB,178,185,150,-9,-2,FLL,LGA,1076,8,20,0,,0,0,0,0,0,0
2006,11,20,1,1754,1800,2042,2100,B6,378,N588JB,168,180,149,-18,-6,FLL,LGA,1076,6,13,0,,0,0,0,0,0,0
2006,11,20,1,2013,2010,2305,2305,B6,382,N527JB,172,175,143,0,3,FLL,LGA,1076,12,17,0,,0,0,0,0,0,0
2006,11,20,1,715,600,1014,840,B6,244,N580JB,359,340,163,94,75,FLL,LGB,2327,4,12,0,,0,3,0,19,0,72
2006,11,20,1,1925,1925,NA,2250,B6,271,N528JB,NA,385,NA,NA,0,FLL,OAK,2575,0,28,0,,1,0,0,0,0,0
2006,11,20,1,1015,640,1138,815,B6,1250,N187JB,83,95,66,203,215,IAD,BOS,413,4,13,0,,0,6,0,0,0,197
2006,11,20,1,900,855,1022,1030,B6,1252,N192JB,82,95,65,-8,5,IAD,BOS,413,3,14,0,,0,0,0,0,0,0
2006,11,20,1,1258,1100,1418,1235,B6,1254,N192JB,80,95,64,103,118,IAD,BOS,413,5,11,0,,0,0,0,0,0,103
2006,11,20,1,1515,1520,1650,1650,B6,1256,N184JB,95,90,73,0,-5,IAD,BOS,413,7,15,0,,0,0,0,0,0,0
2006,11,20,1,1940,1940,2108,2110,B6,1258,N184JB,88,90,65,-2,0,IAD,BOS,413,5,18,0,,0,0,0,0,0,0
2006,11,20,1,2043,2045,2205,2215,B6,1260,N192JB,82,90,63,-10,-2,IAD,BOS,413,4,15,0,,0,0,0,0,0,0
2006,11,20,1,852,820,1118,1055,B6,301,N579JB,146,155,127,23,32,IAD,FLL,901,4,15,0,,0,0,0,0,0,23
2006,11,20,1,1640,1640,1909,1915,B6,303,N519JB,149,155,133,-6,0,IAD,FLL,901,2,14,0,,0,0,0,0,0,0
2006,11,20,1,1046,1030,1312,1310,B6,811,N504JB,146,160,129,2,16,IAD,FLL,901,4,13,0,,0,0,0,0,0,0
2006,11,20,1,1731,1740,NA,2025,B6,306,N608JB,NA,345,NA,NA,-9,IAD,LGB,2277,0,21,0,,1,0,0,0,0,0
2006,11,20,1,1428,1425,NA,1700,B6,308,N517JB,NA,335,NA,NA,3,IAD,LGB,2277,0,12,0,,1,0,0,0,0,0
2006,11,20,1,725,720,1052,1000,B6,311,N591JB,387,340,188,52,5,IAD,LGB,2277,4,15,0,,0,5,0,47,0,0
2006,11,20,1,655,605,NA,905,B6,315,N547JB,NA,360,NA,NA,50,IAD,OAK,2408,0,12,0,,1,0,0,0,0,0
2006,11,20,1,2119,2105,34,5,B6,321,N503JB,375,360,167,29,14,IAD,OAK,2408,5,23,0,,0,0,0,19,0,10
2006,11,20,1,1838,1830,2207,2110,B6,309,N523JB,389,340,188,57,8,IAD,SAN,2253,4,17,0,,0,8,0,49,0,0
2006,11,20,1,806,805,1205,1120,B6,1061,N179JB,299,255,196,45,1,JFK,AUS,1522,12,31,0,,0,0,0,45,0,0
2006,11,20,1,1417,1330,1805,1645,B6,1065,N197JB,288,255,202,80,47,JFK,AUS,1522,3,23,0,,0,47,0,33,0,0
2006,11,20,1,2123,2040,104,2355,B6,1069,N179JB,281,255,198,69,43,JFK,AUS,1522,7,16,0,,0,16,0,26,0,27
2006,11,20,1,756,800,853,915,B6,1002,N184JB,57,75,42,-22,-4,JFK,BOS,187,5,10,0,,0,0,0,0,0,0
2006,11,20,1,1005,1010,1106,1120,B6,1004,N553JB,61,70,40,-14,-5,JFK,BOS,187,7,14,0,,0,0,0,0,0,0
2006,11,20,1,1127,1130,1230,1240,B6,1006,N184JB,63,70,40,-10,-3,JFK,BOS,187,3,20,0,,0,0,0,0,0,0
2006,11,20,1,1353,1350,1455,1500,B6,1008,N553JB,62,70,40,-5,3,JFK,BOS,187,7,15,0,,0,0,0,0,0,0
2006,11,20,1,1504,1500,1600,1610,B6,1010,N193JB,56,70,39,-10,4,JFK,BOS,187,4,13,0,,0,0,0,0,0,0
2006,11,20,1,1649,1635,1804,1750,B6,1012,N190JB,75,75,48,14,14,JFK,BOS,187,6,21,0,,0,0,0,0,0,0
